0,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9
660,0.0011882,0.0029705,0.0017823,0.0017823,0.0023764,0.0017823,0.0017823,0.0017823,0.0023764,0.0023764,0.0023764,0.0029705,0.0017823,0.0029705,0.0047527,0.0053468,0.0053468
661,0.0011882,0.0029705,0.0017823,0.0017823,0.0017823,0.0011882,0.0017823,0.0017823,0.0017823,0.0017823,0.0023764,0.0029705,0.0017823,0.0029705,0.0047527,0.0053468,0.0053468
662,0.0011882,0.0023764,0.0017823,0.0017823,0.0017823,0.0011882,0.0017823,0.0017823,0.0017823,0.0017823,0.0023764,0.0029705,0.0017823,0.0029705,0.0047527,0.0047527,0.0053468
663,0.0011882,0.0023764,0.0017823,0.0011882,0.0017823,0.0011882,0.0017823,0.0017823,0.0017823,0.0017823,0.0023764,0.0029705,0.0017823,0.0029705,0.0041586,0.0047527,0.0047527
664,0.0011882,0.0023764,0.0017823,0.0011882,0.0017823,0.0011882,0.0011882,0.0017823,0.0017823,0.0017823,0.0017823,0.0023764,0.0017823,0.0023764,0.0041586,0.0047527,0.0047527
665,0.0011882,0.0023764,0.0017823,0.0011882,0.0017823,0.0011882,0.0011882,0.0017823,0.0017823,0.0017823,0.0017823,0.0023764,0.0017823,0.0023764,0.0041586,0.0041586,0.0047527
666,0.0011882,0.0023764,0.0017823,0.0011882,0.0017823,0.0011882,0.0011882,0.0011882,0.0017823,0.0017823,0.0017823,0.0023764,0.0011882,0.0023764,0.0035645,0.0041586,0.0041586
667,0.00059409,0.0023764,0.0017823,0.0011882,0.0017823,0.0011882,0.0011882,0.0011882,0.0017823,0.0017823,0.0017823,0.0023764,0.0011882,0.0023764,0.0035645,0.0041586,0.0041586
668,0.00059409,0.0023764,0.0011882,0.0011882,0.0017823,0.0011882,0.0011882,0.0011882,0.0017823,0.0011882,0.0017823,0.0023764,0.0011882,0.0023764,0.0035645,0.0035645,0.0035645
669,0.00059409,0.0023764,0.0011882,0.0011882,0.0017823,0.0011882,0.0011882,0.0011882,0.0017823,0.0011882,0.0017823,0.0023764,0.0011882,0.0017823,0.0035645,0.0035645,0.0035645
670,0.00059409,0.0017823,0.0011882,0.0011882,0.0017823,0.0011882,0.0011882,0.0011882,0.0011882,0.0011882,0.0017823,0.0017823,0.0011882,0.0017823,0.0029705,0.0035645,0.0035645
671,0.00059409,0.0017823,0.0011882,0.0011882,0.0011882,0.0011882,0.0011882,0.0011882,0.0011882,0.0011882,0.0017823,0.0017823,0.0011882,0.0017823,0.0029705,0.0035645,0.0035645
672,0.00059409,0.0017823,0.0011882,0.0011882,0.0011882,0.00059409,0.0011882,0.0011882,0.0011882,0.0011882,0.0011882,0.0017823,0.0011882,0.0017823,0.0029705,0.0029705,0.0029705
673,0.00059409,0.0017823,0.0011882,0.0011882,0.0011882,0.00059409,0.0011882,0.0011882,0.0011882,0.0011882,0.0011882,0.0017823,0.0011882,0.0017823,0.0029705,0.0029705,0.0029705
674,0.00059409,0.0017823,0.0011882,0.00059409,0.0011882,0.00059409,0.0011882,0.0011882,0.0011882,0.0011882,0.0011882,0.0017823,0.0011882,0.0011882,0.0023764,0.0029705,0.0029705
675,0.00059409,0.0017823,0.0011882,0.00059409,0.0011882,0.00059409,0.00059409,0.0011882,0.0011882,0.0011882,0.0011882,0.0017823,0.0011882,0.0011882,0.0023764,0.0023764,0.0023764
676,0.00059409,0.0017823,0.0011882,0.00059409,0.0011882,0.00059409,0.00059409,0.0011882,0.0011882,0.0011882,0.0011882,0.0017823,0.0011882,0.0011882,0.0023764,0.0023764,0.0023764
677,0.00059409,0.0017823,0.0011882,0.00059409,0.0011882,0.00059409,0.00059409,0.00059409,0.0011882,0.00059409,0.0011882,0.0011882,0.00059409,0.0011882,0.0023764,0.0023764,0.0023764
678,0.00059409,0.0011882,0.00059409,0.00059409,0.0011882,0.00059409,0.00059409,0.00059409,0.0011882,0.00059409,0.0011882,0.0011882,0.00059409,0.0011882,0.0017823,0.0023764,0.0017823
679,0.00059409,0.0011882,0.00059409,0.00059409,0.0011882,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.0011882,0.0011882,0.00059409,0.00059409,0.0017823,0.0017823,0.0017823
680,0.00059409,0.0011882,0.00059409,0.00059409,0.0011882,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.0011882,0.00059409,0.00059409,0.0017823,0.0017823,0.0017823
681,0.00059409,0.0011882,0.00059409,0.00059409,0.0011882,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.0011882,0.00059409,0.00059409,0.0017823,0.0017823,0.0017823
682,0,0.0011882,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.0011882,0.00059409,0.00059409,0.0017823,0.0017823,0.0011882
683,0,0.0011882,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.0011882,0.00059409,0.00059409,0.0011882,0.0011882,0.0011882
684,0,0.0011882,0.00059409,0.00059409,0.00059409,0,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.0011882,0.00059409,0.00059409,0.0011882,0.0011882,0.0011882
685,0,0.00059409,0.00059409,0.00059409,0.00059409,0,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0.00059409,0,0.0011882,0.0011882,0.0011882
686,0,0.00059409,0.00059409,0.00059409,0.00059409,0,0,0,0.00059409,0,0.00059409,0.00059409,0.00059409,0,0.0011882,0.0011882,0.00059409
687,0,0.00059409,0.00059409,0.00059409,0.00059409,0,0,0,0.00059409,0,0.00059409,0.00059409,0.00059409,0,0.0011882,0.0011882,0.00059409
688,0,0.00059409,0.00059409,0.00059409,0.00059409,0,0,0,0.00059409,0,0,0.00059409,0.00059409,0,0.00059409,0.00059409,0.00059409
689,0,0.00059409,0,0,0.00059409,0,0,0,0,0,0,0.00059409,0,0,0.00059409,0.00059409,0.00059409
690,0,0.00059409,0,0,0.00059409,0,0,0,0,0,0,0.00059409,0,0,0.00059409,0.00059409,0
691,0,0,0,0,0.00059409,0,0,0,0,0,0,0.00059409,0,0,0.00059409,0.00059409,0
692,0,0,0,0,0.00059409,0,0,0,0,0,0,0.00059409,0,0,0.00059409,0.00059409,0
693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
